id1	id2	type	container_id	role1	role2
P02751;00696:null	P02765;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02751;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P04114;00696:null	P19823;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P04114;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P19823;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02765;00696:null	P02768;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02765;00696:null	P04114;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02765;00696:null	P19823;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02765;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	P02768;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	P02751;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	P04114;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	P19823;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	P02765;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
P02671;00696:null	Q15084;00696:null	Set	R-HSA-8956996	member/candidate	member/candidate
O75821;	P55884;	Reaction	R-HSA-72676	output	output
O75821;	P55884;	Reaction	R-HSA-72676	output	input
O75821;	P55884;	Reaction	R-HSA-72676	input	output
O75821;	P55884;	Reaction	R-HSA-72676	input	input
O75821;	Q04637;	Reaction	R-HSA-72619	output	output
O75821;	Q04637;	Reaction	R-HSA-72619	output	input
O75821;	P55884;	Reaction	R-HSA-72619	output	output
O75821;	P55884;	Reaction	R-HSA-72619	output	input
O75821;	Q04637;	Reaction	R-HSA-72619	input	output
O75821;	Q04637;	Reaction	R-HSA-72619	input	input
O75821;	P55884;	Reaction	R-HSA-72619	input	output
O75821;	P55884;	Reaction	R-HSA-72619	input	input
P55884;	Q04637;	Reaction	R-HSA-72619	output	output
P55884;	Q04637;	Reaction	R-HSA-72619	output	input
P55884;	Q04637;	Reaction	R-HSA-72619	input	output
P55884;	Q04637;	Reaction	R-HSA-72619	input	input
O75821;	Q04637;	Reaction	R-HSA-72621	output	output
O75821;	Q04637;	Reaction	R-HSA-72621	output	input
O75821;	P55884;	Reaction	R-HSA-72621	output	output
O75821;	P55884;	Reaction	R-HSA-72621	output	input
O75821;	Q04637;	Reaction	R-HSA-72621	input	output
O75821;	Q04637;	Reaction	R-HSA-72621	input	input
O75821;	P55884;	Reaction	R-HSA-72621	input	output
O75821;	P55884;	Reaction	R-HSA-72621	input	input
P55884;	Q04637;	Reaction	R-HSA-72621	output	output
P55884;	Q04637;	Reaction	R-HSA-72621	output	input
P55884;	Q04637;	Reaction	R-HSA-72621	input	output
P55884;	Q04637;	Reaction	R-HSA-72621	input	input
O75821;	Q04637;	Reaction	R-HSA-156808	output	output
O75821;	Q04637;	Reaction	R-HSA-156808	output	input
O75821;	P55884;	Reaction	R-HSA-156808	output	output
O75821;	P55884;	Reaction	R-HSA-156808	output	input
O75821;	Q04637;	Reaction	R-HSA-156808	input	output
O75821;	Q04637;	Reaction	R-HSA-156808	input	input
O75821;	P55884;	Reaction	R-HSA-156808	input	output
O75821;	P55884;	Reaction	R-HSA-156808	input	input
P55884;	Q04637;	Reaction	R-HSA-156808	output	output
P55884;	Q04637;	Reaction	R-HSA-156808	output	input
P55884;	Q04637;	Reaction	R-HSA-156808	input	output
P55884;	Q04637;	Reaction	R-HSA-156808	input	input
O75821;	Q04637;	Reaction	R-HSA-157849	output	output
O75821;	Q04637;	Reaction	R-HSA-157849	output	input
O75821;	P55884;	Reaction	R-HSA-157849	output	output
O75821;	P55884;	Reaction	R-HSA-157849	output	input
O75821;	Q04637;	Reaction	R-HSA-157849	input	output
O75821;	Q04637;	Reaction	R-HSA-157849	input	input
O75821;	P55884;	Reaction	R-HSA-157849	input	output
O75821;	P55884;	Reaction	R-HSA-157849	input	input
P55884;	Q04637;	Reaction	R-HSA-157849	output	output
P55884;	Q04637;	Reaction	R-HSA-157849	output	input
P55884;	Q04637;	Reaction	R-HSA-157849	input	output
P55884;	Q04637;	Reaction	R-HSA-157849	input	input
O75821;	Q04637;	Reaction	R-HSA-72697	output	output
O75821;	Q04637;	Reaction	R-HSA-72697	output	input
O75821;	P55884;	Reaction	R-HSA-72697	output	output
O75821;	P55884;	Reaction	R-HSA-72697	output	input
O75821;	Q04637;	Reaction	R-HSA-72697	input	output
O75821;	Q04637;	Reaction	R-HSA-72697	input	input
O75821;	P55884;	Reaction	R-HSA-72697	input	output
O75821;	P55884;	Reaction	R-HSA-72697	input	input
P55884;	Q04637;	Reaction	R-HSA-72697	output	output
P55884;	Q04637;	Reaction	R-HSA-72697	output	input
P55884;	Q04637;	Reaction	R-HSA-72697	input	output
P55884;	Q04637;	Reaction	R-HSA-72697	input	input
O75821;	P55884;	Reaction	R-HSA-72691	output	output
O75821;	P55884;	Reaction	R-HSA-72691	output	input
O75821;	P55884;	Reaction	R-HSA-72691	input	output
O75821;	P55884;	Reaction	R-HSA-72691	input	input
O75821;	Q04637;	Reaction	R-HSA-156823	output	output
O75821;	Q04637;	Reaction	R-HSA-156823	output	input
O75821;	P55884;	Reaction	R-HSA-156823	output	output
O75821;	P55884;	Reaction	R-HSA-156823	output	input
O75821;	Q04637;	Reaction	R-HSA-156823	input	output
O75821;	Q04637;	Reaction	R-HSA-156823	input	input
O75821;	P55884;	Reaction	R-HSA-156823	input	output
O75821;	P55884;	Reaction	R-HSA-156823	input	input
P55884;	Q04637;	Reaction	R-HSA-156823	output	output
P55884;	Q04637;	Reaction	R-HSA-156823	output	input
P55884;	Q04637;	Reaction	R-HSA-156823	input	output
P55884;	Q04637;	Reaction	R-HSA-156823	input	input
O75821;	P55884;	Complex	R-HSA-72555	component	component
O75821;	P55884;	Complex	R-HSA-72570	component	component
O75821;	P55884;	Complex	R-HSA-72594	component	component
O75821;	Q04637;	Complex	R-HSA-72594	component	component
P55884;	Q04637;	Complex	R-HSA-72594	component	component
O75821;	P55884;	Complex	R-HSA-72571	component	component
O75821;	P55884;	Complex	R-HSA-72592	component	component
O75821;	Q04637;	Complex	R-HSA-72592	component	component
P55884;	Q04637;	Complex	R-HSA-72592	component	component
O75821;	P55884;	Complex	R-HSA-156804	component	component
O75821;	Q04637;	Complex	R-HSA-156804	component	component
P55884;	Q04637;	Complex	R-HSA-156804	component	component
O75821;	P55884;	Complex	R-HSA-156824	component	component
O75821;	Q04637;	Complex	R-HSA-156824	component	component
P55884;	Q04637;	Complex	R-HSA-156824	component	component
O43432;	Q04637;	Reaction	R-HSA-1678842	output	output
O43432;	Q04637;	Reaction	R-HSA-1678842	output	input
O43432;	Q04637;	Reaction	R-HSA-1678842	input	output
O43432;	Q04637;	Reaction	R-HSA-1678842	input	input
O43432;	Q04637;	Complex	R-HSA-72585	component	component
O43432;	Q04637;	Complex	R-HSA-1678832	component	component
O43432;	Q04637;	Set	R-HSA-1678828	member/candidate	member/candidate
P07900;	Q92619;	Reaction	R-HSA-6798748	output	output
P07900;	Q92619;	Reaction	R-HSA-6798748	output	input
P07900;	Q9UJU6;	Reaction	R-HSA-6798748	output	output
P07900;	Q9UJU6;	Reaction	R-HSA-6798748	output	input
P07900;	Q9UBW5;	Reaction	R-HSA-6798748	output	output
P07900;	Q9UBW5;	Reaction	R-HSA-6798748	output	input
P07900;	P18206;	Reaction	R-HSA-6798748	output	output
P07900;	P18206;	Reaction	R-HSA-6798748	output	input
P07900;	Q92619;	Reaction	R-HSA-6798748	input	output
P07900;	Q92619;	Reaction	R-HSA-6798748	input	input
P07900;	Q9UJU6;	Reaction	R-HSA-6798748	input	output
P07900;	Q9UJU6;	Reaction	R-HSA-6798748	input	input
P07900;	Q9UBW5;	Reaction	R-HSA-6798748	input	output
P07900;	Q9UBW5;	Reaction	R-HSA-6798748	input	input
P07900;	P18206;	Reaction	R-HSA-6798748	input	output
P07900;	P18206;	Reaction	R-HSA-6798748	input	input
Q92619;	Q9UJU6;	Reaction	R-HSA-6798748	output	output
Q92619;	Q9UJU6;	Reaction	R-HSA-6798748	output	input
Q92619;	Q9UBW5;	Reaction	R-HSA-6798748	output	output
Q92619;	Q9UBW5;	Reaction	R-HSA-6798748	output	input
Q92619;	Q9UJU6;	Reaction	R-HSA-6798748	input	output
Q92619;	Q9UJU6;	Reaction	R-HSA-6798748	input	input
Q92619;	Q9UBW5;	Reaction	R-HSA-6798748	input	output
Q92619;	Q9UBW5;	Reaction	R-HSA-6798748	input	input
P06737;00128:661	P07900;	Reaction	R-HSA-6798748	output	output
P06737;00128:661	P07900;	Reaction	R-HSA-6798748	output	input
P06737;00128:661	Q92619;	Reaction	R-HSA-6798748	output	output
P06737;00128:661	Q92619;	Reaction	R-HSA-6798748	output	input
P06737;00128:661	Q9UJU6;	Reaction	R-HSA-6798748	output	output
P06737;00128:661	Q9UJU6;	Reaction	R-HSA-6798748	output	input
P06737;00128:661	Q9UBW5;	Reaction	R-HSA-6798748	output	output
P06737;00128:661	Q9UBW5;	Reaction	R-HSA-6798748	output	input
P06737;00128:661	P18206;	Reaction	R-HSA-6798748	output	output
P06737;00128:661	P18206;	Reaction	R-HSA-6798748	output	input
P06737;00128:661	P07900;	Reaction	R-HSA-6798748	input	output
P06737;00128:661	P07900;	Reaction	R-HSA-6798748	input	input
P06737;00128:661	Q92619;	Reaction	R-HSA-6798748	input	output
P06737;00128:661	Q92619;	Reaction	R-HSA-6798748	input	input
P06737;00128:661	Q9UJU6;	Reaction	R-HSA-6798748	input	output
P06737;00128:661	Q9UJU6;	Reaction	R-HSA-6798748	input	input
P06737;00128:661	Q9UBW5;	Reaction	R-HSA-6798748	input	output
P06737;00128:661	Q9UBW5;	Reaction	R-HSA-6798748	input	input
P06737;00128:661	P18206;	Reaction	R-HSA-6798748	input	output
P06737;00128:661	P18206;	Reaction	R-HSA-6798748	input	input
Q9UBW5;	Q9UJU6;	Reaction	R-HSA-6798748	output	output
Q9UBW5;	Q9UJU6;	Reaction	R-HSA-6798748	output	input
Q9UBW5;	Q9UJU6;	Reaction	R-HSA-6798748	input	output
Q9UBW5;	Q9UJU6;	Reaction	R-HSA-6798748	input	input
P02765;	P07900;	Reaction	R-HSA-6798748	output	output
P02765;	P07900;	Reaction	R-HSA-6798748	output	input
P02765;	Q92619;	Reaction	R-HSA-6798748	output	output
P02765;	Q92619;	Reaction	R-HSA-6798748	output	input
P02765;	Q9UJU6;	Reaction	R-HSA-6798748	output	output
P02765;	Q9UJU6;	Reaction	R-HSA-6798748	output	input
P02765;	P06737;00128:661	Reaction	R-HSA-6798748	output	output
P02765;	P06737;00128:661	Reaction	R-HSA-6798748	output	input
P02765;	Q9UBW5;	Reaction	R-HSA-6798748	output	output
P02765;	Q9UBW5;	Reaction	R-HSA-6798748	output	input
P02765;	P18206;	Reaction	R-HSA-6798748	output	output
P02765;	P18206;	Reaction	R-HSA-6798748	output	input
P02765;	P07900;	Reaction	R-HSA-6798748	input	output
P02765;	P07900;	Reaction	R-HSA-6798748	input	input
P02765;	Q92619;	Reaction	R-HSA-6798748	input	output
P02765;	Q92619;	Reaction	R-HSA-6798748	input	input
P02765;	Q9UJU6;	Reaction	R-HSA-6798748	input	output
P02765;	Q9UJU6;	Reaction	R-HSA-6798748	input	input
P02765;	P06737;00128:661	Reaction	R-HSA-6798748	input	output
P02765;	P06737;00128:661	Reaction	R-HSA-6798748	input	input
P02765;	Q9UBW5;	Reaction	R-HSA-6798748	input	output
P02765;	Q9UBW5;	Reaction	R-HSA-6798748	input	input
P02765;	P18206;	Reaction	R-HSA-6798748	input	output
P02765;	P18206;	Reaction	R-HSA-6798748	input	input
P18206;	Q92619;	Reaction	R-HSA-6798748	output	output
P18206;	Q92619;	Reaction	R-HSA-6798748	output	input
P18206;	Q9UJU6;	Reaction	R-HSA-6798748	output	output
P18206;	Q9UJU6;	Reaction	R-HSA-6798748	output	input
P18206;	Q9UBW5;	Reaction	R-HSA-6798748	output	output
P18206;	Q9UBW5;	Reaction	R-HSA-6798748	output	input
P18206;	Q92619;	Reaction	R-HSA-6798748	input	output
P18206;	Q92619;	Reaction	R-HSA-6798748	input	input
P18206;	Q9UJU6;	Reaction	R-HSA-6798748	input	output
P18206;	Q9UJU6;	Reaction	R-HSA-6798748	input	input
P18206;	Q9UBW5;	Reaction	R-HSA-6798748	input	output
P18206;	Q9UBW5;	Reaction	R-HSA-6798748	input	input
Q70J99;	Q92619;	Reaction	R-HSA-6798751	output	output
Q70J99;	Q92619;	Reaction	R-HSA-6798751	output	input
Q70J99;	Q92619;	Reaction	R-HSA-6798751	input	output
Q70J99;	Q92619;	Reaction	R-HSA-6798751	input	input
Q92619;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q92619;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q96P48;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q15311;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
Q15311;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q15311;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q15311;	Q5T5U3;	Reaction	R-HSA-194922	catalyst	catalyst
Q15311;	Q8N392;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q15311;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q5T5U3;	Reaction	R-HSA-194922	catalyst	catalyst
Q13459;	Q8N392;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q15311;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q13459;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q5T5U3;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q07960;	Reaction	R-HSA-194922	catalyst	catalyst
O43182;	Q8N392;	Reaction	R-HSA-194922	catalyst	catalyst
Q5T5U3;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
Q5T5U3;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q5T5U3;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q5T5U3;	Q8N392;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q15311;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q13459;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q5T5U3;	Reaction	R-HSA-194922	catalyst	catalyst
Q07960;	Q8N392;	Reaction	R-HSA-194922	catalyst	catalyst
Q8N392;	Q92619;	Reaction	R-HSA-194922	catalyst	catalyst
Q8N392;	Q96P48;	Reaction	R-HSA-194922	catalyst	catalyst
Q8N392;	Q9NRY4;	Reaction	R-HSA-194922	catalyst	catalyst
Q70J99;	Q92619;	Set	R-HSA-6798742	member/candidate	member/candidate
Q70J99;	Q92619;	Set	R-HSA-6806184	member/candidate	member/candidate
P02765;	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
P02765;	P18206;	Set	R-HSA-6800970	member/candidate	member/candidate
P02765;	P07900;	Set	R-HSA-6800970	member/candidate	member/candidate
P02765;	P06737;00128:661	Set	R-HSA-6800970	member/candidate	member/candidate
P02765;	Q92619;	Set	R-HSA-6800970	member/candidate	member/candidate
P02765;	Q9UBW5;	Set	R-HSA-6800970	member/candidate	member/candidate
P18206;	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
P18206;	Q92619;	Set	R-HSA-6800970	member/candidate	member/candidate
P18206;	Q9UBW5;	Set	R-HSA-6800970	member/candidate	member/candidate
P07900;	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
P07900;	P18206;	Set	R-HSA-6800970	member/candidate	member/candidate
P07900;	Q92619;	Set	R-HSA-6800970	member/candidate	member/candidate
P07900;	Q9UBW5;	Set	R-HSA-6800970	member/candidate	member/candidate
P06737;00128:661	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
P06737;00128:661	P18206;	Set	R-HSA-6800970	member/candidate	member/candidate
P06737;00128:661	P07900;	Set	R-HSA-6800970	member/candidate	member/candidate
P06737;00128:661	Q92619;	Set	R-HSA-6800970	member/candidate	member/candidate
P06737;00128:661	Q9UBW5;	Set	R-HSA-6800970	member/candidate	member/candidate
Q92619;	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
Q92619;	Q9UBW5;	Set	R-HSA-6800970	member/candidate	member/candidate
Q9UBW5;	Q9UJU6;	Set	R-HSA-6800970	member/candidate	member/candidate
P07900;	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
P07900;	P18206;	Set	R-HSA-6806526	member/candidate	member/candidate
P07900;	Q92619;	Set	R-HSA-6806526	member/candidate	member/candidate
P07900;	Q9UBW5;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	P07900;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	P18206;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	Q92619;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	Q9UBW5;	Set	R-HSA-6806526	member/candidate	member/candidate
P02765;	P06737;00128:661	Set	R-HSA-6806526	member/candidate	member/candidate
P18206;	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
P18206;	Q92619;	Set	R-HSA-6806526	member/candidate	member/candidate
P18206;	Q9UBW5;	Set	R-HSA-6806526	member/candidate	member/candidate
Q92619;	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
Q92619;	Q9UBW5;	Set	R-HSA-6806526	member/candidate	member/candidate
Q9UBW5;	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
P06737;00128:661	Q9UJU6;	Set	R-HSA-6806526	member/candidate	member/candidate
P06737;00128:661	P07900;	Set	R-HSA-6806526	member/candidate	member/candidate
P06737;00128:661	P18206;	Set	R-HSA-6806526	member/candidate	member/candidate
P06737;00128:661	Q92619;	Set	R-HSA-6806526	member/candidate	member/candidate
P06737;00128:661	Q9UBW5;	Set	R-HSA-6806526	member/candidate	member/candidate
Q13459;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q13459;	Q5T5U3;	Set	R-HSA-194904	member/candidate	member/candidate
Q13459;	Q8N392;	Set	R-HSA-194904	member/candidate	member/candidate
Q13459;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
Q13459;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
Q13459;	Q15311;	Set	R-HSA-194904	member/candidate	member/candidate
Q5T5U3;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q5T5U3;	Q8N392;	Set	R-HSA-194904	member/candidate	member/candidate
Q5T5U3;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
Q5T5U3;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
Q8N392;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q8N392;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
Q8N392;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
Q92619;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q92619;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q13459;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q5T5U3;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q8N392;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q15311;	Set	R-HSA-194904	member/candidate	member/candidate
O43182;	Q07960;	Set	R-HSA-194904	member/candidate	member/candidate
Q96P48;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q15311;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q15311;	Q5T5U3;	Set	R-HSA-194904	member/candidate	member/candidate
Q15311;	Q8N392;	Set	R-HSA-194904	member/candidate	member/candidate
Q15311;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
Q15311;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q9NRY4;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q13459;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q5T5U3;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q8N392;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q92619;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q96P48;	Set	R-HSA-194904	member/candidate	member/candidate
Q07960;	Q15311;	Set	R-HSA-194904	member/candidate	member/candidate
O00264;	P27105;	Reaction	R-HSA-6799350	output	output
O00264;	P27105;	Reaction	R-HSA-6799350	output	input
O00264;	Q12913;	Reaction	R-HSA-6799350	output	output
O00264;	Q12913;	Reaction	R-HSA-6799350	output	input
O00264;	Q9H3Z4;	Reaction	R-HSA-6799350	output	output
O00264;	Q9H3Z4;	Reaction	R-HSA-6799350	output	input
O00264;	Q5T4S7;	Reaction	R-HSA-6799350	output	output
O00264;	Q5T4S7;	Reaction	R-HSA-6799350	output	input
O00264;	P27105;	Reaction	R-HSA-6799350	input	output
O00264;	P27105;	Reaction	R-HSA-6799350	input	input
O00264;	Q12913;	Reaction	R-HSA-6799350	input	output
O00264;	Q12913;	Reaction	R-HSA-6799350	input	input
O00264;	Q9H3Z4;	Reaction	R-HSA-6799350	input	output
O00264;	Q9H3Z4;	Reaction	R-HSA-6799350	input	input
O00264;	Q5T4S7;	Reaction	R-HSA-6799350	input	output
O00264;	Q5T4S7;	Reaction	R-HSA-6799350	input	input
P27105;	Q12913;	Reaction	R-HSA-6799350	output	output
P27105;	Q12913;	Reaction	R-HSA-6799350	output	input
P27105;	Q9H3Z4;	Reaction	R-HSA-6799350	output	output
P27105;	Q9H3Z4;	Reaction	R-HSA-6799350	output	input
P27105;	Q5T4S7;	Reaction	R-HSA-6799350	output	output
P27105;	Q5T4S7;	Reaction	R-HSA-6799350	output	input
P27105;	Q12913;	Reaction	R-HSA-6799350	input	output
P27105;	Q12913;	Reaction	R-HSA-6799350	input	input
P27105;	Q9H3Z4;	Reaction	R-HSA-6799350	input	output
P27105;	Q9H3Z4;	Reaction	R-HSA-6799350	input	input
P27105;	Q5T4S7;	Reaction	R-HSA-6799350	input	output
P27105;	Q5T4S7;	Reaction	R-HSA-6799350	input	input
Q12913;	Q9H3Z4;	Reaction	R-HSA-6799350	output	output
Q12913;	Q9H3Z4;	Reaction	R-HSA-6799350	output	input
Q12913;	Q5T4S7;	Reaction	R-HSA-6799350	output	output
Q12913;	Q5T4S7;	Reaction	R-HSA-6799350	output	input
Q12913;	Q9H3Z4;	Reaction	R-HSA-6799350	input	output
Q12913;	Q9H3Z4;	Reaction	R-HSA-6799350	input	input
Q12913;	Q5T4S7;	Reaction	R-HSA-6799350	input	output
Q12913;	Q5T4S7;	Reaction	R-HSA-6799350	input	input
Q5T4S7;	Q9H3Z4;	Reaction	R-HSA-6799350	output	output
Q5T4S7;	Q9H3Z4;	Reaction	R-HSA-6799350	output	input
Q5T4S7;	Q9H3Z4;	Reaction	R-HSA-6799350	input	output
Q5T4S7;	Q9H3Z4;	Reaction	R-HSA-6799350	input	input
O00264;	Q9H3Z4;	Set	R-HSA-6799368	member/candidate	member/candidate
O00264;	P27105;	Set	R-HSA-6799368	member/candidate	member/candidate
O00264;	Q12913;	Set	R-HSA-6799368	member/candidate	member/candidate
O00264;	Q5T4S7;	Set	R-HSA-6799368	member/candidate	member/candidate
P27105;	Q9H3Z4;	Set	R-HSA-6799368	member/candidate	member/candidate
P27105;	Q12913;	Set	R-HSA-6799368	member/candidate	member/candidate
P27105;	Q5T4S7;	Set	R-HSA-6799368	member/candidate	member/candidate
Q12913;	Q9H3Z4;	Set	R-HSA-6799368	member/candidate	member/candidate
Q12913;	Q5T4S7;	Set	R-HSA-6799368	member/candidate	member/candidate
Q5T4S7;	Q9H3Z4;	Set	R-HSA-6799368	member/candidate	member/candidate
O00264;	Q9H3Z4;	Set	R-HSA-6806323	member/candidate	member/candidate
O00264;	Q5T4S7;	Set	R-HSA-6806323	member/candidate	member/candidate
O00264;	P27105;	Set	R-HSA-6806323	member/candidate	member/candidate
O00264;	Q12913;	Set	R-HSA-6806323	member/candidate	member/candidate
Q5T4S7;	Q9H3Z4;	Set	R-HSA-6806323	member/candidate	member/candidate
P27105;	Q9H3Z4;	Set	R-HSA-6806323	member/candidate	member/candidate
P27105;	Q5T4S7;	Set	R-HSA-6806323	member/candidate	member/candidate
P27105;	Q12913;	Set	R-HSA-6806323	member/candidate	member/candidate
Q12913;	Q9H3Z4;	Set	R-HSA-6806323	member/candidate	member/candidate
Q12913;	Q5T4S7;	Set	R-HSA-6806323	member/candidate	member/candidate
Q04637;	Q04637;00046:1108,00046:1148,00046:1192	Reaction	R-HSA-165766	input	output
Q04637;	Q58A45;	Reaction	R-HSA-430021	output	catalyst
Q04637;	Q58A45;	Reaction	R-HSA-430021	input	catalyst
Q04637;	Q5VYS8;	Reaction	R-HSA-8941312	output	catalyst
Q04637;	Q5VYS8;	Reaction	R-HSA-8941312	input	catalyst
Q9C0C9;	Q9Y385;	Reaction	R-HSA-983140	output	output
Q9C0C9;	Q9Y385;	Reaction	R-HSA-983140	output	input
Q9C0C9;	Q9Y385;	Reaction	R-HSA-983140	input	output
Q9C0C9;	Q9Y385;	Reaction	R-HSA-983140	input	input
P46934;	Q9C0C9;	Reaction	R-HSA-983140	output	output
P46934;	Q9C0C9;	Reaction	R-HSA-983140	output	input
P46934;	Q9Y385;	Reaction	R-HSA-983140	output	output
P46934;	Q9Y385;	Reaction	R-HSA-983140	output	input
P46934;	Q8NHG8;	Reaction	R-HSA-983140	output	output
P46934;	Q8NHG8;	Reaction	R-HSA-983140	output	input
P46934;	Q8NHG8;	Reaction	R-HSA-983140	output	catalyst
P46934;	Q5T4S7;	Reaction	R-HSA-983140	output	output
P46934;	Q5T4S7;	Reaction	R-HSA-983140	output	input
P46934;	Q5T4S7;	Reaction	R-HSA-983140	output	catalyst
P46934;	Q9C0C9;	Reaction	R-HSA-983140	input	output
P46934;	Q9C0C9;	Reaction	R-HSA-983140	input	input
P46934;	Q9Y385;	Reaction	R-HSA-983140	input	output
P46934;	Q9Y385;	Reaction	R-HSA-983140	input	input
P46934;	Q8NHG8;	Reaction	R-HSA-983140	input	output
P46934;	Q8NHG8;	Reaction	R-HSA-983140	input	input
P46934;	Q8NHG8;	Reaction	R-HSA-983140	input	catalyst
P46934;	Q5T4S7;	Reaction	R-HSA-983140	input	output
P46934;	Q5T4S7;	Reaction	R-HSA-983140	input	input
P46934;	Q5T4S7;	Reaction	R-HSA-983140	input	catalyst
P46934;	Q9C0C9;	Reaction	R-HSA-983140	catalyst	output
